id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0150,Un système de détection de fraude bancaire avec Arduino et Raspberry Pi,IoT,2019,Etudiant_0150,L'objectif de cette étude est de résoudre le manque d'accessibilité aux services dans les zones rurales grâce à un système de détection de fraude bancaire. Nous utilisons Arduino et Raspberry Pi combiné avec le prototypage rapide et l'itération continue pour atteindre cet objectif.,"Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale.",Les tests réalisés montrent que notre solution atteint 96% de précision. Les performances obtenues dépassent les solutions existantes de 29%. L'interface utilisateur a été validée par 27 utilisateurs réels.,Ce travail a permis de développer un système de détection de fraude bancaire qui répond efficacement à le manque d'accessibilité aux services dans les zones rurales. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"L'objectif de cette étude est de résoudre le manque d'accessibilité aux services dans les zones rurales grâce à un système de détection de fraude bancaire. Nous utilisons Arduino et Raspberry Pi combiné avec le prototypage rapide et l'itération continue pour atteindre cet objectif. Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale. Les tests réalisés montrent que notre solution atteint 96% de précision. Les performances obtenues dépassent les solutions existantes de 29%. L'interface utilisateur a été validée par 27 utilisateurs réels. Ce travail a permis de développer un système de détection de fraude bancaire qui répond efficacement à le manque d'accessibilité aux services dans les zones rurales. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0151,Une plateforme de gestion des ressources humaines avec deep learning et PyTorch,Cloud,2024,Etudiant_0151,Ce travail vise à concevoir et implémenter une plateforme de gestion des ressources humaines en utilisant deep learning et PyTorch. La problématique principale est l'absence d'outils adaptés au contexte africain. Notre approche repose sur la recherche expérimentale avec validation empirique.,"L'approche méthodologique retenue est la recherche expérimentale avec validation empirique. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.","Notre système a été évalué sur un jeu de données de 3375 enregistrements. Les résultats indiquent une amélioration de 36% par rapport à l'approche classique. Le temps de réponse moyen est de 362ms, ce qui répond aux exigences.",Ce mémoire présente une plateforme de gestion des ressources humaines comme solution à l'absence d'outils adaptés au contexte africain. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise à concevoir et implémenter une plateforme de gestion des ressources humaines en utilisant deep learning et PyTorch. La problématique principale est l'absence d'outils adaptés au contexte africain. Notre approche repose sur la recherche expérimentale avec validation empirique. L'approche méthodologique retenue est la recherche expérimentale avec validation empirique. Elle se décline en 5 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Notre système a été évalué sur un jeu de données de 3375 enregistrements. Les résultats indiquent une amélioration de 36% par rapport à l'approche classique. Le temps de réponse moyen est de 362ms, ce qui répond aux exigences. Ce mémoire présente une plateforme de gestion des ressources humaines comme solution à l'absence d'outils adaptés au contexte africain. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0152,Une plateforme e-commerce pour artisans locaux avec blockchain et smart contracts,Cloud,2019,Etudiant_0152,Ce projet de fin d'études porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est la difficulté d'accès aux soins médicaux qui constitue un défi majeur. Nous proposons une solution basée sur blockchain et smart contracts en suivant une approche SCRUM avec des sprints de 2 semaines.,"L'approche méthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se décline en 3 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.",Les tests réalisés montrent que notre solution atteint 84% de précision. Les performances obtenues dépassent les solutions existantes de 30%. L'interface utilisateur a été validée par 30 utilisateurs réels.,"En conclusion, nous avons conçu et implémenté une plateforme e-commerce pour artisans locaux. Notre solution apporte une réponse concrète à la difficulté d'accès aux soins médicaux. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est la difficulté d'accès aux soins médicaux qui constitue un défi majeur. Nous proposons une solution basée sur blockchain et smart contracts en suivant une approche SCRUM avec des sprints de 2 semaines. L'approche méthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se décline en 3 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les tests réalisés montrent que notre solution atteint 84% de précision. Les performances obtenues dépassent les solutions existantes de 30%. L'interface utilisateur a été validée par 30 utilisateurs réels. En conclusion, nous avons conçu et implémenté une plateforme e-commerce pour artisans locaux. Notre solution apporte une réponse concrète à la difficulté d'accès aux soins médicaux. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0153,Un système de vote électronique avec Arduino et Raspberry Pi,Cloud,2023,Etudiant_0153,Ce travail vise à concevoir et implémenter un système de vote électronique en utilisant Arduino et Raspberry Pi. La problématique principale est la difficulté d'accès aux soins médicaux. Notre approche repose sur le prototypage rapide et l'itération continue.,"Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 5 itérations de durée égale.","Les expérimentations confirment la viabilité de notre approche avec 87% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 16% sur les métriques clés. Ces résultats ont été validés par une équipe de 17 experts du domaine.",Ce travail a permis de développer un système de vote électronique qui répond efficacement à la difficulté d'accès aux soins médicaux. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce travail vise à concevoir et implémenter un système de vote électronique en utilisant Arduino et Raspberry Pi. La problématique principale est la difficulté d'accès aux soins médicaux. Notre approche repose sur le prototypage rapide et l'itération continue. Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 5 itérations de durée égale. Les expérimentations confirment la viabilité de notre approche avec 87% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 16% sur les métriques clés. Ces résultats ont été validés par une équipe de 17 experts du domaine. Ce travail a permis de développer un système de vote électronique qui répond efficacement à la difficulté d'accès aux soins médicaux. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0154,Un chatbot d'assistance médicale avec Arduino et Raspberry Pi,IoT,2021,Etudiant_0154,L'objectif de cette étude est de résoudre le manque d'accessibilité aux services dans les zones rurales grâce à un chatbot d'assistance médicale. Nous utilisons Arduino et Raspberry Pi combiné avec le prototypage rapide et l'itération continue pour atteindre cet objectif.,"L'approche méthodologique retenue est le prototypage rapide et l'itération continue. Elle se décline en 4 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.",Les tests réalisés montrent que notre solution atteint 84% de précision. Les performances obtenues dépassent les solutions existantes de 30%. L'interface utilisateur a été validée par 19 utilisateurs réels.,Ce mémoire présente un chatbot d'assistance médicale comme solution à le manque d'accessibilité aux services dans les zones rurales. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"L'objectif de cette étude est de résoudre le manque d'accessibilité aux services dans les zones rurales grâce à un chatbot d'assistance médicale. Nous utilisons Arduino et Raspberry Pi combiné avec le prototypage rapide et l'itération continue pour atteindre cet objectif. L'approche méthodologique retenue est le prototypage rapide et l'itération continue. Elle se décline en 4 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les tests réalisés montrent que notre solution atteint 84% de précision. Les performances obtenues dépassent les solutions existantes de 30%. L'interface utilisateur a été validée par 19 utilisateurs réels. Ce mémoire présente un chatbot d'assistance médicale comme solution à le manque d'accessibilité aux services dans les zones rurales. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0155,Une plateforme de gestion des ressources humaines avec blockchain et smart contracts,IA,2024,Etudiant_0155,"Dans le cadre de ce mémoire, nous proposons une plateforme de gestion des ressources humaines. Face à le manque de traçabilité dans les processus administratifs, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La méthodologie adoptée est la recherche-action avec participation des utilisateurs finaux.",La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 94% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 31% sur les métriques clés. Ces résultats ont été validés par une équipe de 33 experts du domaine.",Ce travail a permis de développer une plateforme de gestion des ressources humaines qui répond efficacement à le manque de traçabilité dans les processus administratifs. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Dans le cadre de ce mémoire, nous proposons une plateforme de gestion des ressources humaines. Face à le manque de traçabilité dans les processus administratifs, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La méthodologie adoptée est la recherche-action avec participation des utilisateurs finaux. La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 94% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 31% sur les métriques clés. Ces résultats ont été validés par une équipe de 33 experts du domaine. Ce travail a permis de développer une plateforme de gestion des ressources humaines qui répond efficacement à le manque de traçabilité dans les processus administratifs. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0156,Un chatbot d'assistance médicale avec blockchain et smart contracts,BDD,2024,Etudiant_0156,"Dans le cadre de ce mémoire, nous proposons un chatbot d'assistance médicale. Face à le coût élevé des solutions existantes sur le marché, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La méthodologie adoptée est la recherche-action avec participation des utilisateurs finaux.",La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 94% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 18% sur les métriques clés. Ces résultats ont été validés par une équipe de 23 experts du domaine.",Ce mémoire présente un chatbot d'assistance médicale comme solution à le coût élevé des solutions existantes sur le marché. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mémoire, nous proposons un chatbot d'assistance médicale. Face à le coût élevé des solutions existantes sur le marché, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La méthodologie adoptée est la recherche-action avec participation des utilisateurs finaux. La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 94% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 18% sur les métriques clés. Ces résultats ont été validés par une équipe de 23 experts du domaine. Ce mémoire présente un chatbot d'assistance médicale comme solution à le coût élevé des solutions existantes sur le marché. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0157,Un système de détection de fraude bancaire avec deep learning et PyTorch,IA,2023,Etudiant_0157,Ce projet de fin d'études porte sur un système de détection de fraude bancaire. La motivation principale est la sécurité insuffisante des données personnelles qui constitue un défi majeur. Nous proposons une solution basée sur deep learning et PyTorch en suivant une approche la recherche-action avec participation des utilisateurs finaux.,"Pour réaliser ce projet, nous avons adopté la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 3 itérations de durée égale.","Les expérimentations confirment la viabilité de notre approche avec 94% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 36% sur les métriques clés. Ces résultats ont été validés par une équipe de 29 experts du domaine.","En conclusion, nous avons conçu et implémenté un système de détection de fraude bancaire. Notre solution apporte une réponse concrète à la sécurité insuffisante des données personnelles. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur un système de détection de fraude bancaire. La motivation principale est la sécurité insuffisante des données personnelles qui constitue un défi majeur. Nous proposons une solution basée sur deep learning et PyTorch en suivant une approche la recherche-action avec participation des utilisateurs finaux. Pour réaliser ce projet, nous avons adopté la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 3 itérations de durée égale. Les expérimentations confirment la viabilité de notre approche avec 94% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 36% sur les métriques clés. Ces résultats ont été validés par une équipe de 29 experts du domaine. En conclusion, nous avons conçu et implémenté un système de détection de fraude bancaire. Notre solution apporte une réponse concrète à la sécurité insuffisante des données personnelles. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0158,Un système de gestion des stocks intelligents avec NLP et transformers BERT,Cloud,2019,Etudiant_0158,Ce projet de fin d'études porte sur un système de gestion des stocks intelligents. La motivation principale est le manque d'accessibilité aux services dans les zones rurales qui constitue un défi majeur. Nous proposons une solution basée sur NLP et transformers BERT en suivant une approche SCRUM avec des sprints de 2 semaines.,"Pour réaliser ce projet, nous avons adopté SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 3 itérations de durée égale.","Les expérimentations confirment la viabilité de notre approche avec 81% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 44% sur les métriques clés. Ces résultats ont été validés par une équipe de 14 experts du domaine.","En conclusion, nous avons conçu et implémenté un système de gestion des stocks intelligents. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur un système de gestion des stocks intelligents. La motivation principale est le manque d'accessibilité aux services dans les zones rurales qui constitue un défi majeur. Nous proposons une solution basée sur NLP et transformers BERT en suivant une approche SCRUM avec des sprints de 2 semaines. Pour réaliser ce projet, nous avons adopté SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 3 itérations de durée égale. Les expérimentations confirment la viabilité de notre approche avec 81% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 44% sur les métriques clés. Ces résultats ont été validés par une équipe de 14 experts du domaine. En conclusion, nous avons conçu et implémenté un système de gestion des stocks intelligents. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0159,Un système de prédiction du décrochage scolaire avec Django et PostgreSQL,Web,2019,Etudiant_0159,Ce projet de fin d'études porte sur un système de prédiction du décrochage scolaire. La motivation principale est les pertes financières dues aux erreurs humaines qui constitue un défi majeur. Nous proposons une solution basée sur Django et PostgreSQL en suivant une approche le prototypage rapide et l'itération continue.,"Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale.","Notre système a été évalué sur un jeu de données de 2678 enregistrements. Les résultats indiquent une amélioration de 36% par rapport à l'approche classique. Le temps de réponse moyen est de 384ms, ce qui répond aux exigences.","En conclusion, nous avons conçu et implémenté un système de prédiction du décrochage scolaire. Notre solution apporte une réponse concrète à les pertes financières dues aux erreurs humaines. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur un système de prédiction du décrochage scolaire. La motivation principale est les pertes financières dues aux erreurs humaines qui constitue un défi majeur. Nous proposons une solution basée sur Django et PostgreSQL en suivant une approche le prototypage rapide et l'itération continue. Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale. Notre système a été évalué sur un jeu de données de 2678 enregistrements. Les résultats indiquent une amélioration de 36% par rapport à l'approche classique. Le temps de réponse moyen est de 384ms, ce qui répond aux exigences. En conclusion, nous avons conçu et implémenté un système de prédiction du décrochage scolaire. Notre solution apporte une réponse concrète à les pertes financières dues aux erreurs humaines. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0160,Un chatbot d'assistance médicale avec machine learning et scikit-learn,Réseau,2021,Etudiant_0160,Ce travail vise à concevoir et implémenter un chatbot d'assistance médicale en utilisant machine learning et scikit-learn. La problématique principale est la sécurité insuffisante des données personnelles. Notre approche repose sur la recherche expérimentale avec validation empirique.,La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Notre système a été évalué sur un jeu de données de 6714 enregistrements. Les résultats indiquent une amélioration de 28% par rapport à l'approche classique. Le temps de réponse moyen est de 471ms, ce qui répond aux exigences.",Ce travail a permis de développer un chatbot d'assistance médicale qui répond efficacement à la sécurité insuffisante des données personnelles. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce travail vise à concevoir et implémenter un chatbot d'assistance médicale en utilisant machine learning et scikit-learn. La problématique principale est la sécurité insuffisante des données personnelles. Notre approche repose sur la recherche expérimentale avec validation empirique. La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Notre système a été évalué sur un jeu de données de 6714 enregistrements. Les résultats indiquent une amélioration de 28% par rapport à l'approche classique. Le temps de réponse moyen est de 471ms, ce qui répond aux exigences. Ce travail a permis de développer un chatbot d'assistance médicale qui répond efficacement à la sécurité insuffisante des données personnelles. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0161,Un système de surveillance de la qualité de l'air avec Django et PostgreSQL,IA,2021,Etudiant_0161,Ce travail vise à concevoir et implémenter un système de surveillance de la qualité de l'air en utilisant Django et PostgreSQL. La problématique principale est l'absence d'outils adaptés au contexte africain. Notre approche repose sur la recherche expérimentale avec validation empirique.,La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 80% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 22% sur les métriques clés. Ces résultats ont été validés par une équipe de 23 experts du domaine.",Ce mémoire présente un système de surveillance de la qualité de l'air comme solution à l'absence d'outils adaptés au contexte africain. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise à concevoir et implémenter un système de surveillance de la qualité de l'air en utilisant Django et PostgreSQL. La problématique principale est l'absence d'outils adaptés au contexte africain. Notre approche repose sur la recherche expérimentale avec validation empirique. La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 80% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 22% sur les métriques clés. Ces résultats ont été validés par une équipe de 23 experts du domaine. Ce mémoire présente un système de surveillance de la qualité de l'air comme solution à l'absence d'outils adaptés au contexte africain. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0162,Une application de covoiturage universitaire avec Python et TensorFlow,Réseau,2024,Etudiant_0162,Ce projet de fin d'études porte sur une application de covoiturage universitaire. La motivation principale est le coût élevé des solutions existantes sur le marché qui constitue un défi majeur. Nous proposons une solution basée sur Python et TensorFlow en suivant une approche SCRUM avec des sprints de 2 semaines.,"Pour réaliser ce projet, nous avons adopté SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 4 itérations de durée égale.","Les expérimentations confirment la viabilité de notre approche avec 86% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 39% sur les métriques clés. Ces résultats ont été validés par une équipe de 13 experts du domaine.","En conclusion, nous avons conçu et implémenté une application de covoiturage universitaire. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur une application de covoiturage universitaire. La motivation principale est le coût élevé des solutions existantes sur le marché qui constitue un défi majeur. Nous proposons une solution basée sur Python et TensorFlow en suivant une approche SCRUM avec des sprints de 2 semaines. Pour réaliser ce projet, nous avons adopté SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 4 itérations de durée égale. Les expérimentations confirment la viabilité de notre approche avec 86% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 39% sur les métriques clés. Ces résultats ont été validés par une équipe de 13 experts du domaine. En conclusion, nous avons conçu et implémenté une application de covoiturage universitaire. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0163,Un système d'archivage intelligent de documents avec NLP et transformers BERT,Cyber,2023,Etudiant_0163,L'objectif de cette étude est de résoudre la difficulté d'accès aux soins médicaux grâce à un système d'archivage intelligent de documents. Nous utilisons NLP et transformers BERT combiné avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 96% de précision. Les performances obtenues dépassent les solutions existantes de 22%. L'interface utilisateur a été validée par 36 utilisateurs réels.,Ce travail a permis de développer un système d'archivage intelligent de documents qui répond efficacement à la difficulté d'accès aux soins médicaux. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,L'objectif de cette étude est de résoudre la difficulté d'accès aux soins médicaux grâce à un système d'archivage intelligent de documents. Nous utilisons NLP et transformers BERT combiné avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif. La méthodologie de développement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 96% de précision. Les performances obtenues dépassent les solutions existantes de 22%. L'interface utilisateur a été validée par 36 utilisateurs réels. Ce travail a permis de développer un système d'archivage intelligent de documents qui répond efficacement à la difficulté d'accès aux soins médicaux. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.
ARCH-0164,Un système de contrôle d'accès biométrique avec machine learning et scikit-learn,Cloud,2019,Etudiant_0164,L'objectif de cette étude est de résoudre le manque de traçabilité dans les processus administratifs grâce à un système de contrôle d'accès biométrique. Nous utilisons machine learning et scikit-learn combiné avec SCRUM avec des sprints de 2 semaines pour atteindre cet objectif.,"L'approche méthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se décline en 6 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.","Les expérimentations confirment la viabilité de notre approche avec 90% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 37% sur les métriques clés. Ces résultats ont été validés par une équipe de 36 experts du domaine.","En conclusion, nous avons conçu et implémenté un système de contrôle d'accès biométrique. Notre solution apporte une réponse concrète à le manque de traçabilité dans les processus administratifs. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","L'objectif de cette étude est de résoudre le manque de traçabilité dans les processus administratifs grâce à un système de contrôle d'accès biométrique. Nous utilisons machine learning et scikit-learn combiné avec SCRUM avec des sprints de 2 semaines pour atteindre cet objectif. L'approche méthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se décline en 6 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les expérimentations confirment la viabilité de notre approche avec 90% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 37% sur les métriques clés. Ces résultats ont été validés par une équipe de 36 experts du domaine. En conclusion, nous avons conçu et implémenté un système de contrôle d'accès biométrique. Notre solution apporte une réponse concrète à le manque de traçabilité dans les processus administratifs. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0165,Un système de prédiction du décrochage scolaire avec blockchain et smart contracts,Cyber,2021,Etudiant_0165,"Dans le cadre de ce mémoire, nous proposons un système de prédiction du décrochage scolaire. Face à le manque de traçabilité dans les processus administratifs, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La méthodologie adoptée est la recherche expérimentale avec validation empirique.","Pour réaliser ce projet, nous avons adopté la recherche expérimentale avec validation empirique. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 4 itérations de durée égale.","Notre système a été évalué sur un jeu de données de 7324 enregistrements. Les résultats indiquent une amélioration de 32% par rapport à l'approche classique. Le temps de réponse moyen est de 335ms, ce qui répond aux exigences.",Ce mémoire présente un système de prédiction du décrochage scolaire comme solution à le manque de traçabilité dans les processus administratifs. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mémoire, nous proposons un système de prédiction du décrochage scolaire. Face à le manque de traçabilité dans les processus administratifs, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La méthodologie adoptée est la recherche expérimentale avec validation empirique. Pour réaliser ce projet, nous avons adopté la recherche expérimentale avec validation empirique. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 4 itérations de durée égale. Notre système a été évalué sur un jeu de données de 7324 enregistrements. Les résultats indiquent une amélioration de 32% par rapport à l'approche classique. Le temps de réponse moyen est de 335ms, ce qui répond aux exigences. Ce mémoire présente un système de prédiction du décrochage scolaire comme solution à le manque de traçabilité dans les processus administratifs. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
