id_projet,titre,description,domaine,filiere_etudiant,methodologie,score_similarite_existants,nb_mots_titre,nb_mots_description,nb_phrases_description,ratio_vocabulaire,score_mots_academiques,score_mots_techniques,score_mots_vagues,a_methodologie,a_objectifs_clairs,est_infaisable,decision
PRJ-0266,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Cloud / DevOps,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.332,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0174,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Mobile,Systèmes Embarqués,Développement logiciel (SCRUM),0.291,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0494,Faire un jeu vidéo,Je veux faire un jeu. Ce sera amusant.,Cybersécurité,Génie Logiciel,Développement logiciel (SCRUM),0.834,4,8,3,1.0,0,0,1,0,0,0,REJETE
PRJ-0290,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Mobile,Data Science,Recherche expérimentale,0.502,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0296,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",IA / Machine Learning,Génie Logiciel,Prototypage,0.271,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0269,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Développement Web,Cybersécurité,Recherche appliquée,0.39,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0403,Analyse des données de vente d'une entreprise v4,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Développement Web,Cybersécurité,Recherche appliquée,0.607,8,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0375,Système de gestion de bibliothèque v3,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Cybersécurité,Systèmes Embarqués,Développement logiciel (SCRUM),0.365,6,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0134,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Mobile,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.067,8,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0033,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Cloud / DevOps,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.353,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0572,Intelligence artificielle générale,Créer une intelligence artificielle générale capable de tout faire comme un humain.,Développement Web,Génie Logiciel,Étude de cas,0.827,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0226,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines — Cas d'étude 6,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Systèmes Embarqués,Réseaux et Télécommunications,Recherche appliquée,0.392,12,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0211,Conception d'un système de détection de fraude bancaire par deep learning au Togo — Cas d'étude 1,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Mobile,Data Science,Recherche appliquée,0.316,17,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0574,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,Développement Web,Génie Logiciel,Prototypage,0.567,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0250,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Réseaux,Systèmes Embarqués,Prototypage,0.304,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0512,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Développement Web,Cybersécurité,Recherche expérimentale,0.538,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0518,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Cybersécurité,Génie Informatique,Recherche appliquée,0.554,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0533,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,IA / Machine Learning,Data Science,Développement logiciel (SCRUM),0.769,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0520,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Mobile,Data Science,Recherche expérimentale,0.522,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0589,Intelligence artificielle générale,Créer une intelligence artificielle générale capable de tout faire comme un humain.,Réseaux,Réseaux et Télécommunications,Recherche expérimentale,0.522,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0459,Application de chat en temps réel v3,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Développement Web,Réseaux et Télécommunications,Étude de cas,0.483,7,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0313,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Réseaux,Data Science,Prototypage,0.42,7,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0093,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Mobile,Systèmes Embarqués,Étude de cas,0.22,10,32,3,0.906,1,2,0,0,1,0,APPROUVE
PRJ-0363,Création d'un site web pour une école v3,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Cybersécurité,Cybersécurité,Étude de cas,0.391,8,33,4,0.758,0,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0292,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Systèmes Embarqués,Systèmes Embarqués,Prototypage,0.214,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0248,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Cybersécurité,Cybersécurité,Étude de cas,0.152,8,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0303,Développement d'une application Android pour les transports v3,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,IA / Machine Learning,Réseaux et Télécommunications,Étude de cas,0.24,8,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0461,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Réseaux,Génie Informatique,Étude de cas,0.377,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0434,Application de chat en temps réel,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,IA / Machine Learning,Data Science,Développement logiciel (SCRUM),0.591,6,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0082,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Bases de données,Génie Logiciel,Prototypage,0.313,13,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0031,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique — Cas d'étude 1,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Systèmes Embarqués,Génie Logiciel,Prototypage,0.014,14,37,3,0.865,3,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0492,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,Développement Web,Data Science,Étude de cas,0.843,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0058,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Cybersécurité,Génie Logiciel,Recherche appliquée,0.067,9,38,3,0.842,2,0,0,0,0,0,APPROUVE
PRJ-0086,Système embarqué de surveillance environnementale basé sur IoT — Cas d'étude 6,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Mobile,Cybersécurité,Étude de cas,0.111,12,38,3,0.868,2,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0333,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Systèmes Embarqués,Systèmes Embarqués,Recherche appliquée,0.593,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0446,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Cybersécurité,Réseaux et Télécommunications,Recherche appliquée,0.469,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0245,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Systèmes Embarqués,Génie Logiciel,Recherche appliquée,0.191,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0198,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Cloud / DevOps,Génie Informatique,Développement logiciel (SCRUM),0.381,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0140,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Bases de données,Génie Logiciel,Étude de cas,0.263,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0386,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Réseaux,Systèmes Embarqués,Prototypage,0.409,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0535,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,IA / Machine Learning,Réseaux et Télécommunications,Prototypage,0.62,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0565,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Bases de données,Systèmes Embarqués,Recherche appliquée,0.52,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0428,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Cloud / DevOps,Data Science,Étude de cas,0.555,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0094,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Cloud / DevOps,Génie Informatique,Recherche expérimentale,0.301,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0508,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,IA / Machine Learning,Data Science,Développement logiciel (SCRUM),0.744,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0191,Classification automatique de documents administratifs par traitement du langage naturel — Cas d'étude 1,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Réseaux,Cybersécurité,Recherche expérimentale,0.373,14,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0048,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Développement Web,Génie Logiciel,Prototypage,0.28,11,43,3,0.814,2,1,0,0,0,0,REVISION_NECESSAIRE
PRJ-0138,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",IA / Machine Learning,Génie Informatique,Recherche appliquée,0.041,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0540,Faire un jeu vidéo,Je veux faire un jeu. Ce sera amusant.,Réseaux,Réseaux et Télécommunications,Recherche appliquée,0.5,4,8,3,1.0,0,0,1,0,0,0,REJETE
PRJ-0225,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Cloud / DevOps,Cybersécurité,Étude de cas,0.048,11,43,3,0.814,2,1,0,0,0,0,REVISION_NECESSAIRE
PRJ-0417,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Systèmes Embarqués,Cybersécurité,Étude de cas,0.722,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0169,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Cloud / DevOps,Systèmes Embarqués,Développement logiciel (SCRUM),0.136,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0088,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Cybersécurité,Réseaux et Télécommunications,Recherche expérimentale,0.243,9,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0332,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Systèmes Embarqués,Réseaux et Télécommunications,Recherche appliquée,0.417,7,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0443,Étude sur la sécurité des réseaux wifi v2,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Réseaux,Data Science,Développement logiciel (SCRUM),0.372,8,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0437,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",IA / Machine Learning,Génie Informatique,Prototypage,0.438,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0448,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Bases de données,Systèmes Embarqués,Étude de cas,0.73,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0024,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Développement Web,Data Science,Recherche appliquée,0.22,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0049,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Systèmes Embarqués,Génie Logiciel,Recherche expérimentale,0.06,10,37,3,0.865,3,2,0,0,0,0,APPROUVE
PRJ-0507,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Réseaux,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.746,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0219,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Réseaux,Réseaux et Télécommunications,Recherche appliquée,0.092,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0161,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines — Cas d'étude 1,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Mobile,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.031,12,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0347,Création d'un site web pour une école v2,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Réseaux,Génie Logiciel,Recherche appliquée,0.463,8,33,4,0.758,0,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0559,Application,Une application mobile.,Cloud / DevOps,Génie Informatique,Prototypage,0.938,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0149,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Cybersécurité,Systèmes Embarqués,Recherche appliquée,0.291,8,38,3,0.868,2,2,0,0,0,0,APPROUVE
PRJ-0412,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Cloud / DevOps,Systèmes Embarqués,Développement logiciel (SCRUM),0.207,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0090,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Réseaux,Systèmes Embarqués,Étude de cas,0.187,9,38,3,0.842,2,0,0,0,0,0,APPROUVE
PRJ-0390,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Réseaux,Génie Logiciel,Recherche expérimentale,0.663,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0026,Développement d'une application mobile de télémédecine pour les zones rurales togolaises — Cas d'étude 6,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Cybersécurité,Réseaux et Télécommunications,Étude de cas,0.24,15,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0238,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Bases de données,Cybersécurité,Prototypage,0.197,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0136,Système embarqué de surveillance environnementale basé sur IoT — Cas d'étude 6,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Mobile,Cybersécurité,Prototypage,0.315,12,38,3,0.868,2,2,0,0,0,0,APPROUVE
PRJ-0541,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Systèmes Embarqués,Génie Logiciel,Développement logiciel (SCRUM),0.88,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0234,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Développement Web,Cybersécurité,Prototypage,0.035,9,38,3,0.842,2,0,0,0,0,0,APPROUVE
PRJ-0119,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Cybersécurité,Réseaux et Télécommunications,Recherche expérimentale,0.142,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0532,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Systèmes Embarqués,Systèmes Embarqués,Recherche appliquée,0.755,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0596,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Mobile,Réseaux et Télécommunications,Recherche expérimentale,0.618,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0444,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Cloud / DevOps,Systèmes Embarqués,Prototypage,0.278,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0392,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Génie Logiciel,Développement logiciel (SCRUM),0.209,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0371,Analyse des données de vente d'une entreprise v2,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Réseaux,Systèmes Embarqués,Recherche appliquée,0.682,8,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0536,Système comme Google,Créer un moteur de recherche similaire à Google pour l'Afrique.,Cybersécurité,Réseaux et Télécommunications,Recherche expérimentale,0.878,3,10,2,1.0,1,0,1,0,0,0,REJETE
PRJ-0433,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Bases de données,Data Science,Développement logiciel (SCRUM),0.441,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0517,Application,Une application mobile.,Réseaux,Systèmes Embarqués,Recherche appliquée,0.934,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0077,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Systèmes Embarqués,Génie Logiciel,Recherche expérimentale,0.285,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0253,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Cybersécurité,Prototypage,0.355,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0343,Mise en place d'un réseau local pour une entreprise v4,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Bases de données,Data Science,Recherche expérimentale,0.274,10,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0294,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Développement Web,Réseaux et Télécommunications,Recherche appliquée,0.653,7,22,3,0.909,1,1,0,0,0,0,REJETE
