id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0175,Un systme de contrle d'accs biomtrique avec React et FastAPI,Web,2021,Etudiant_0175,Ce projet de fin d'tudes porte sur un systme de contrle d'accs biomtrique. La motivation principale est la lenteur des processus manuels actuels qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche SCRUM avec des sprints de 2 semaines.,"Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 95% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 16% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 50 experts du domaine.",Ce travail a permis de dvelopper un systme de contrle d'accs biomtrique qui rpond efficacement  la lenteur des processus manuels actuels. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce projet de fin d'tudes porte sur un systme de contrle d'accs biomtrique. La motivation principale est la lenteur des processus manuels actuels qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche SCRUM avec des sprints de 2 semaines. Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 95% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 16% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 50 experts du domaine. Ce travail a permis de dvelopper un systme de contrle d'accs biomtrique qui rpond efficacement  la lenteur des processus manuels actuels. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0176,Un outil d'analyse de sentiment sur les rseaux sociaux avec machine learning et scikit-learn,Web,2023,Etudiant_0176,Ce travail vise  concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant machine learning et scikit-learn. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche-action avec participation des utilisateurs finaux.,"L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 86% de prcision. Les performances obtenues dpassent les solutions existantes de 43%. L'interface utilisateur a t valide par 46 utilisateurs rels.,Ce travail a permis de dvelopper un outil d'analyse de sentiment sur les rseaux sociaux qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant machine learning et scikit-learn. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche-action avec participation des utilisateurs finaux. L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 86% de prcision. Les performances obtenues dpassent les solutions existantes de 43%. L'interface utilisateur a t valide par 46 utilisateurs rels. Ce travail a permis de dvelopper un outil d'analyse de sentiment sur les rseaux sociaux qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0177,Un systme d'archivage intelligent de documents avec Arduino et Raspberry Pi,Rseau,2022,Etudiant_0177,L'objectif de cette tude est de rsoudre la lenteur des processus manuels actuels grce  un systme d'archivage intelligent de documents. Nous utilisons Arduino et Raspberry Pi combin avec la recherche exprimentale avec validation empirique pour atteindre cet objectif.,La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 39% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 35 experts du domaine.",Ce travail a permis de dvelopper un systme d'archivage intelligent de documents qui rpond efficacement  la lenteur des processus manuels actuels. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"L'objectif de cette tude est de rsoudre la lenteur des processus manuels actuels grce  un systme d'archivage intelligent de documents. Nous utilisons Arduino et Raspberry Pi combin avec la recherche exprimentale avec validation empirique pour atteindre cet objectif. La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 39% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 35 experts du domaine. Ce travail a permis de dvelopper un systme d'archivage intelligent de documents qui rpond efficacement  la lenteur des processus manuels actuels. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0178,Un outil d'analyse de sentiment sur les rseaux sociaux avec machine learning et scikit-learn,IoT,2022,Etudiant_0178,"Dans le cadre de ce mmoire, nous proposons un outil d'analyse de sentiment sur les rseaux sociaux. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est une tude de cas approfondie avec donnes relles.","L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 91% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 16% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 16 experts du domaine.",Ce travail a permis de dvelopper un outil d'analyse de sentiment sur les rseaux sociaux qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un outil d'analyse de sentiment sur les rseaux sociaux. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est une tude de cas approfondie avec donnes relles. L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 91% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 16% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 16 experts du domaine. Ce travail a permis de dvelopper un outil d'analyse de sentiment sur les rseaux sociaux qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0179,Un systme de prdiction du dcrochage scolaire avec NLP et transformers BERT,Cyber,2023,Etudiant_0179,Ce travail vise  concevoir et implmenter un systme de prdiction du dcrochage scolaire en utilisant NLP et transformers BERT. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur le prototypage rapide et l'itration continue.,"L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de donnes de 9560 enregistrements. Les rsultats indiquent une amlioration de 22% par rapport  l'approche classique. Le temps de rponse moyen est de 242ms, ce qui rpond aux exigences.","En conclusion, nous avons conu et implment un systme de prdiction du dcrochage scolaire. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce travail vise  concevoir et implmenter un systme de prdiction du dcrochage scolaire en utilisant NLP et transformers BERT. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur le prototypage rapide et l'itration continue. L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 9560 enregistrements. Les rsultats indiquent une amlioration de 22% par rapport  l'approche classique. Le temps de rponse moyen est de 242ms, ce qui rpond aux exigences. En conclusion, nous avons conu et implment un systme de prdiction du dcrochage scolaire. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0180,Une application de covoiturage universitaire avec machine learning et scikit-learn,IoT,2020,Etudiant_0180,L'objectif de cette tude est de rsoudre le manque d'accessibilit aux services dans les zones rurales grce  une application de covoiturage universitaire. Nous utilisons machine learning et scikit-learn combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif.,La mthodologie de dveloppement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 88% de prcision. Les performances obtenues dpassent les solutions existantes de 19%. L'interface utilisateur a t valide par 34 utilisateurs rels.,"En conclusion, nous avons conu et implment une application de covoiturage universitaire. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","L'objectif de cette tude est de rsoudre le manque d'accessibilit aux services dans les zones rurales grce  une application de covoiturage universitaire. Nous utilisons machine learning et scikit-learn combin avec la recherche-action avec participation des utilisateurs finaux pour atteindre cet objectif. La mthodologie de dveloppement choisie est la recherche-action avec participation des utilisateurs finaux. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 88% de prcision. Les performances obtenues dpassent les solutions existantes de 19%. L'interface utilisateur a t valide par 34 utilisateurs rels. En conclusion, nous avons conu et implment une application de covoiturage universitaire. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0181,Une plateforme de tlmdecine avec React et FastAPI,Cloud,2018,Etudiant_0181,Ce projet de fin d'tudes porte sur une plateforme de tlmdecine. La motivation principale est la lenteur des processus manuels actuels qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche le prototypage rapide et l'itration continue.,"Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.",Les tests raliss montrent que notre solution atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 17%. L'interface utilisateur a t valide par 21 utilisateurs rels.,Ce mmoire prsente une plateforme de tlmdecine comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce projet de fin d'tudes porte sur une plateforme de tlmdecine. La motivation principale est la lenteur des processus manuels actuels qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche le prototypage rapide et l'itration continue. Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Les tests raliss montrent que notre solution atteint 84% de prcision. Les performances obtenues dpassent les solutions existantes de 17%. L'interface utilisateur a t valide par 21 utilisateurs rels. Ce mmoire prsente une plateforme de tlmdecine comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0182,Un systme de dtection de fraude bancaire avec React et FastAPI,Rseau,2022,Etudiant_0182,Ce travail vise  concevoir et implmenter un systme de dtection de fraude bancaire en utilisant React et FastAPI. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche-action avec participation des utilisateurs finaux.,"L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de donnes de 6853 enregistrements. Les rsultats indiquent une amlioration de 24% par rapport  l'approche classique. Le temps de rponse moyen est de 448ms, ce qui rpond aux exigences.",Ce travail a permis de dvelopper un systme de dtection de fraude bancaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter un systme de dtection de fraude bancaire en utilisant React et FastAPI. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche-action avec participation des utilisateurs finaux. L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 6853 enregistrements. Les rsultats indiquent une amlioration de 24% par rapport  l'approche classique. Le temps de rponse moyen est de 448ms, ce qui rpond aux exigences. Ce travail a permis de dvelopper un systme de dtection de fraude bancaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0183,Un chatbot d'assistance mdicale avec Django et PostgreSQL,Cloud,2020,Etudiant_0183,"Dans le cadre de ce mmoire, nous proposons un chatbot d'assistance mdicale. Face  les pertes financires dues aux erreurs humaines, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La mthodologie adopte est la recherche exprimentale avec validation empirique.","Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.","Notre systme a t valu sur un jeu de donnes de 3239 enregistrements. Les rsultats indiquent une amlioration de 19% par rapport  l'approche classique. Le temps de rponse moyen est de 272ms, ce qui rpond aux exigences.","En conclusion, nous avons conu et implment un chatbot d'assistance mdicale. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un chatbot d'assistance mdicale. Face  les pertes financires dues aux erreurs humaines, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La mthodologie adopte est la recherche exprimentale avec validation empirique. Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Notre systme a t valu sur un jeu de donnes de 3239 enregistrements. Les rsultats indiquent une amlioration de 19% par rapport  l'approche classique. Le temps de rponse moyen est de 272ms, ce qui rpond aux exigences. En conclusion, nous avons conu et implment un chatbot d'assistance mdicale. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0184,Un systme de vote lectronique avec React et FastAPI,Cloud,2020,Etudiant_0184,"Dans le cadre de ce mmoire, nous proposons un systme de vote lectronique. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser React et FastAPI comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue.","L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 86% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 29% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 16 experts du domaine.",Ce travail a permis de dvelopper un systme de vote lectronique qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un systme de vote lectronique. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser React et FastAPI comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue. L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 86% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 29% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 16 experts du domaine. Ce travail a permis de dvelopper un systme de vote lectronique qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0185,Un outil d'analyse de sentiment sur les rseaux sociaux avec NLP et transformers BERT,Cyber,2021,Etudiant_0185,Ce projet de fin d'tudes porte sur un outil d'analyse de sentiment sur les rseaux sociaux. La motivation principale est les pertes financires dues aux erreurs humaines qui constitue un dfi majeur. Nous proposons une solution base sur NLP et transformers BERT en suivant une approche le prototypage rapide et l'itration continue.,"Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 24% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 30 experts du domaine.","En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur un outil d'analyse de sentiment sur les rseaux sociaux. La motivation principale est les pertes financires dues aux erreurs humaines qui constitue un dfi majeur. Nous proposons une solution base sur NLP et transformers BERT en suivant une approche le prototypage rapide et l'itration continue. Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 24% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 30 experts du domaine. En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0186,Un systme de surveillance de la qualit de l'air avec Arduino et Raspberry Pi,Cyber,2023,Etudiant_0186,"Dans le cadre de ce mmoire, nous proposons un systme de surveillance de la qualit de l'air. Face  le manque de traabilit dans les processus administratifs, nous avons choisi d'utiliser Arduino et Raspberry Pi comme solution principale. La mthodologie adopte est la recherche-action avec participation des utilisateurs finaux.","Pour raliser ce projet, nous avons adopt la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Notre systme a t valu sur un jeu de donnes de 9738 enregistrements. Les rsultats indiquent une amlioration de 26% par rapport  l'approche classique. Le temps de rponse moyen est de 152ms, ce qui rpond aux exigences.",Ce mmoire prsente un systme de surveillance de la qualit de l'air comme solution  le manque de traabilit dans les processus administratifs. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mmoire, nous proposons un systme de surveillance de la qualit de l'air. Face  le manque de traabilit dans les processus administratifs, nous avons choisi d'utiliser Arduino et Raspberry Pi comme solution principale. La mthodologie adopte est la recherche-action avec participation des utilisateurs finaux. Pour raliser ce projet, nous avons adopt la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Notre systme a t valu sur un jeu de donnes de 9738 enregistrements. Les rsultats indiquent une amlioration de 26% par rapport  l'approche classique. Le temps de rponse moyen est de 152ms, ce qui rpond aux exigences. Ce mmoire prsente un systme de surveillance de la qualit de l'air comme solution  le manque de traabilit dans les processus administratifs. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0187,Un systme de prdiction du dcrochage scolaire avec blockchain et smart contracts,Mobile,2019,Etudiant_0187,"Dans le cadre de ce mmoire, nous proposons un systme de prdiction du dcrochage scolaire. Face  la lenteur des processus manuels actuels, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La mthodologie adopte est une tude de cas approfondie avec donnes relles.","Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 41% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 36 experts du domaine.",Ce mmoire prsente un systme de prdiction du dcrochage scolaire comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mmoire, nous proposons un systme de prdiction du dcrochage scolaire. Face  la lenteur des processus manuels actuels, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La mthodologie adopte est une tude de cas approfondie avec donnes relles. Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 41% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 36 experts du domaine. Ce mmoire prsente un systme de prdiction du dcrochage scolaire comme solution  la lenteur des processus manuels actuels. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0188,Une application de paiement mobile scurise avec Django et PostgreSQL,IoT,2023,Etudiant_0188,Ce travail vise  concevoir et implmenter une application de paiement mobile scurise en utilisant Django et PostgreSQL. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur une tude de cas approfondie avec donnes relles.,"Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 92% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 32% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 42 experts du domaine.",Ce travail a permis de dvelopper une application de paiement mobile scurise qui rpond efficacement  les pertes financires dues aux erreurs humaines. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter une application de paiement mobile scurise en utilisant Django et PostgreSQL. La problmatique principale est les pertes financires dues aux erreurs humaines. Notre approche repose sur une tude de cas approfondie avec donnes relles. Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 92% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 32% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 42 experts du domaine. Ce travail a permis de dvelopper une application de paiement mobile scurise qui rpond efficacement  les pertes financires dues aux erreurs humaines. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0189,Un systme d'archivage intelligent de documents avec blockchain et smart contracts,Web,2018,Etudiant_0189,"Dans le cadre de ce mmoire, nous proposons un systme d'archivage intelligent de documents. Face  le manque d'accessibilit aux services dans les zones rurales, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 81% de prcision. Les performances obtenues dpassent les solutions existantes de 33%. L'interface utilisateur a t valide par 35 utilisateurs rels.,"En conclusion, nous avons conu et implment un systme d'archivage intelligent de documents. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un systme d'archivage intelligent de documents. Face  le manque d'accessibilit aux services dans les zones rurales, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 5 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 81% de prcision. Les performances obtenues dpassent les solutions existantes de 33%. L'interface utilisateur a t valide par 35 utilisateurs rels. En conclusion, nous avons conu et implment un systme d'archivage intelligent de documents. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0190,Une plateforme de tlmdecine avec Arduino et Raspberry Pi,IA,2021,Etudiant_0190,"Dans le cadre de ce mmoire, nous proposons une plateforme de tlmdecine. Face  le cot lev des solutions existantes sur le march, nous avons choisi d'utiliser Arduino et Raspberry Pi comme solution principale. La mthodologie adopte est la recherche-action avec participation des utilisateurs finaux.","Pour raliser ce projet, nous avons adopt la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.","Notre systme a t valu sur un jeu de donnes de 8699 enregistrements. Les rsultats indiquent une amlioration de 39% par rapport  l'approche classique. Le temps de rponse moyen est de 127ms, ce qui rpond aux exigences.","En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte  le cot lev des solutions existantes sur le march. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons une plateforme de tlmdecine. Face  le cot lev des solutions existantes sur le march, nous avons choisi d'utiliser Arduino et Raspberry Pi comme solution principale. La mthodologie adopte est la recherche-action avec participation des utilisateurs finaux. Pour raliser ce projet, nous avons adopt la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Notre systme a t valu sur un jeu de donnes de 8699 enregistrements. Les rsultats indiquent une amlioration de 39% par rapport  l'approche classique. Le temps de rponse moyen est de 127ms, ce qui rpond aux exigences. En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte  le cot lev des solutions existantes sur le march. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
